"","Target","ID","Date","flag","User","Text"
"778268",0,2322637546,"Wed Jun 24 22:59:00 PDT 2009","NO_QUERY","verbaliciously","Sigh...at my favourite food court to write on my day off and my laptop battery says it has 30min at full charge  Back to handwriting!"
"778789",0,2322770329,"Wed Jun 24 23:14:20 PDT 2009","NO_QUERY","JuanCamiloDL","Just plugged my phone in.  ran out of battery in the middle of my washington trip and missed so many texts from so many people.  sorry!"
"779013",0,2322826801,"Wed Jun 24 23:21:10 PDT 2009","NO_QUERY","mikos","Any way I can go back to iPhone OS 2? My battery life has been halfed since I upgraded to 3.0 "
"779874",0,2323032372,"Wed Jun 24 23:46:15 PDT 2009","NO_QUERY","MerryMegan","there are TWO rainbows outside but must say camera battery for my 365 in the meatroom tonight. stupid me didn't charge it last night "
"781738",0,2323485882,"Thu Jun 25 00:45:21 PDT 2009","NO_QUERY","AdamRPhoto","@PenelopeHeart i'm not impressed by the battery life one bit, the battery seems shite "
"782179",0,2323594502,"Thu Jun 25 01:00:43 PDT 2009","NO_QUERY","crazeball","on tube, starving, hoping another argument with the fire alarm people will not be necessary. My Zen is out of battery "
"783484",0,2323928249,"Thu Jun 25 01:50:47 PDT 2009","NO_QUERY","jmmo20","still having horrible battery life with 3.0+JB "
"783781",0,2324003704,"Thu Jun 25 02:02:13 PDT 2009","NO_QUERY","khakkinen","Is going to pick up his pentax d-bg2 battery grip after it being on order for over 2 mnths, still a few more weeks for  my tr powerpack 3 "
"784694",0,2324233458,"Thu Jun 25 02:38:08 PDT 2009","NO_QUERY","asherleecat","low battery "
"784816",0,2324264133,"Thu Jun 25 02:43:00 PDT 2009","NO_QUERY","choyna","Gg to kpkb nokia for new battery. Damn sucky! Hope they change for me  else gotta buy new one "
"786113",0,2324584598,"Thu Jun 25 03:31:54 PDT 2009","NO_QUERY","Otilol","Aw I need to charge my mp3 player because the battery level is low "
"787171",0,2324835731,"Thu Jun 25 04:09:37 PDT 2009","NO_QUERY","devx71","Why do smoke alarms start the low battery warning beeping always early in the morning?  #fb"
"787521",0,2324918206,"Thu Jun 25 04:21:14 PDT 2009","NO_QUERY","glembotzky","Success Factor for mobile devices: battery life, battery life, battery life; zumindest für mich. Mein iPhone ist immer nach 8 Std. leer "
"787965",0,2325024915,"Thu Jun 25 04:35:54 PDT 2009","NO_QUERY","lindsaymallen","@aribadler You'll be missed!  I'll do what I can to keep you in the loop, provided that my battery cooperates/I can recharge! #ragansocmed"
"789341",0,2325360061,"Thu Jun 25 05:17:57 PDT 2009","NO_QUERY","jrapoport","is waiting for AAA... battery's dead "
"790292",0,2325621402,"Thu Jun 25 05:47:01 PDT 2009","NO_QUERY","Shameez","My boys is never staying at home again.Last time my internet modem went missing now the battery of the camera is missing "
"790433",0,2325658094,"Thu Jun 25 05:50:54 PDT 2009","NO_QUERY","hbsurfcitycal","@CharleneIsabel they can replace the battery but I think they have to send it back to the factory so u might be without a phone "
"792086",0,2326168989,"Thu Jun 25 06:39:15 PDT 2009","NO_QUERY","joshuacourter","Wouldn't you know it! I bring up my camera at the last minute for some night photography and the battery is too low for it to work "
"793177",0,2326540020,"Thu Jun 25 07:10:42 PDT 2009","NO_QUERY","r0b0tgrl","Damnit my iPod is out of battery. How will I survive the train ride home? "
"793386",0,2326615224,"Thu Jun 25 07:16:48 PDT 2009","NO_QUERY","DiamondNainy","10% battery remaining on iTouch.. No music... No twitter., no faceboook "
"793418",0,2326621961,"Thu Jun 25 07:17:20 PDT 2009","NO_QUERY","Catkriendler","@RachelOliv Yh it's nice.. Sorry my phone was out of battery so I couldn't tell you when I arrived  ahh you need to come with me to ny "
"794312",0,2326946241,"Thu Jun 25 07:43:06 PDT 2009","NO_QUERY","katie_111","is enjoying the sun but misses her phone, battery is dead and charger is in nottingham "
"798424",0,2328542633,"Thu Jun 25 09:42:26 PDT 2009","NO_QUERY","marzbarnone","My battery in my car died idk what to do??? Or where to get jumper cables  this woulddd happen to meeee"
"798748",0,2328705514,"Thu Jun 25 09:53:50 PDT 2009","NO_QUERY","kimwapola","@TouringRider Thanks for the suggestion. It's not the battery; it tests at 12 volts. Just clicks.  Starter motor fine. Bad contact maybe? "
"801406",4,1468070832,"Mon Apr 06 23:33:22 PDT 2009","NO_QUERY","mzvannamichelle","&amp; i played that shit out till the battery died ahaha!...good nite everyone "
"807459",4,1468992689,"Tue Apr 07 04:44:56 PDT 2009","NO_QUERY","JamieSMcC","Laptop is fixed  New Battery &amp; AC Adaptor = Sorted."
"811203",4,1469985583,"Tue Apr 07 08:00:34 PDT 2009","NO_QUERY","albertle","laptop battery last 4 hrs is record time for me  , it 's always dead after 15 minutes. I fall in love again with my laptop..."
"811703",4,1470129144,"Tue Apr 07 08:26:04 PDT 2009","NO_QUERY","boxkite","@aarondhoffman Quiet you!  It is amazing that I can buy/read a book from my iphone...but the battery can't be removed. #technologyfail"
"814099",4,1550709185,"Sat Apr 18 07:01:10 PDT 2009","NO_QUERY","saffyre9","@jandrick hmm.. .I may have to pull the battery on my Storm on a regular basis, but have never had a button fall off "
"814840",4,1550937310,"Sat Apr 18 07:41:10 PDT 2009","NO_QUERY","rndballref","The difference between a referee and a battery? The battery has a positive side to it "
"817733",4,1551874462,"Sat Apr 18 10:11:48 PDT 2009","NO_QUERY","RayBothell","Beautiful day here!  Hybrid car, battery powered lawn mower, what's next? solar powered clothes dryer? "
"824673",4,1556291626,"Sat Apr 18 22:17:32 PDT 2009","NO_QUERY","rtroth","LowBattery on BBerry, so will say g'nite, All!  "
"842781",4,1563739899,"Mon Apr 20 00:03:21 PDT 2009","NO_QUERY","zachnfine","@dmcm Hopefully you'll have the same experience. I was pretty happy to get a new battery free just before my warranty expired "
"844550",4,1564073534,"Mon Apr 20 01:38:07 PDT 2009","NO_QUERY","khouryrt","@ketankhairnar Different form factor, less battery life, better multimedia and email experience, mostly "
"845631",4,1564252916,"Mon Apr 20 02:33:42 PDT 2009","NO_QUERY","NickRigby","@nathanmcdonald hopefully better battery life, would be happy if it equaled a BlackBerry on this point "
"860298",4,1676341117,"Fri May 01 21:45:45 PDT 2009","NO_QUERY","kelseann","@vagelisv the laptop i was on last night is only about 6 months old. nothing was wrong w/it. the battery was just dying. "
"867849",4,1677842960,"Sat May 02 04:16:59 PDT 2009","NO_QUERY","_djh","The morning of a wedding is compete &quot;battery charge fest&quot; here "
"867929",4,1677858177,"Sat May 02 04:21:49 PDT 2009","NO_QUERY","paddytan","Ok whose devices r running out of battery following #awaresg  I am on my bb bold n going flat lor."
"868307",4,1677923079,"Sat May 02 04:41:36 PDT 2009","NO_QUERY","zobo77","Has more bracelets  but no battery"
"874086",4,1679876931,"Sat May 02 10:23:15 PDT 2009","NO_QUERY","mksantos","@jennyonthego I've seen battery operated ones before! that would def come in handy! "
"875507",4,1680775354,"Sat May 02 12:28:04 PDT 2009","NO_QUERY","Bfmv_FTW","@tttyg I dont get why my phone randomly dies either, Oh wait thats right, Its got a shit battery "
"877329",4,1684956431,"Sat May 02 22:34:30 PDT 2009","NO_QUERY","rholland34","iPhone gave me the 10% battery warning about 20 minutes ago and my bath water is getting cold, so hagn everyone.  Been fun "
"882549",4,1685983536,"Sun May 03 03:07:35 PDT 2009","NO_QUERY","tworal","morning! pb's alseep(ish) &amp; I don't want to turn the tv on and wake him. aren't I nice? aslong as he wakes before my 10%iPodbattery dies "
"917426",4,1753483951,"Sun May 10 01:52:12 PDT 2009","NO_QUERY","thetricktolife","@kutski brill  i'll try and keep an eye on twitter, didn't help yesterday, ran outta battery right when i needed it."
"919803",4,1753884818,"Sun May 10 03:57:24 PDT 2009","NO_QUERY","dever","waiting for the battery to charge for my new DSLR "
"919826",4,1753885513,"Sun May 10 03:57:38 PDT 2009","NO_QUERY","netei","@digitalpainted oh mann das ist super lustig  du armer... macs age 2 months, battery charging NO. garantiefall..."
"928135",4,1759466038,"Sun May 10 19:16:24 PDT 2009","NO_QUERY","MicahOhst","Haha my battery is at 69% "
"932356",4,1771082964,"Mon May 11 23:08:30 PDT 2009","NO_QUERY","bok_","Giving my poor iphone battery a brake from testing for a bit  heading towards port Melbourne next"
"933459",4,1791859425,"Wed May 13 21:19:52 PDT 2009","NO_QUERY","jhagglund","coming up:  one battery of job qualification skills tests, one job interview, one training session for a temp project, and Men's Advance. "
"941570",4,1794269159,"Thu May 14 05:24:21 PDT 2009","NO_QUERY","itsanimesh","@twilightfairy One of my relatives use this phone... Love the way its got a battery pack in the cover.... "
"946433",4,1822684518,"Sat May 16 20:08:46 PDT 2009","NO_QUERY","TheOtherAlistai","Nice day: bought battery charger &amp; air pump for motor scooters, charged them up, both work  drove around looking at apartments meeting ppl"
"948292",4,1823384998,"Sat May 16 21:49:54 PDT 2009","NO_QUERY","ThinkerGoneMad","@afeceo Hahaha...My battery died a few days ago and I hadn't signed in since. I will do so now dear... "
"950516",4,1824018690,"Sat May 16 23:45:23 PDT 2009","NO_QUERY","Tea_Stacks","battery bout to die... tonight was cool, still out here in the city drinkin and ish "
"951321",4,1824204095,"Sun May 17 00:25:47 PDT 2009","NO_QUERY","DonniesGirl69","@NKAirplay Don't sweat it.....comp battery is going down.  I'll hit ya up tomorrow.   Just waiting for hubby's song now.   hehe"
"952812",4,1824525189,"Sun May 17 01:45:37 PDT 2009","NO_QUERY","Jo6789","Signing off now for a bit as phone battery is dying. Enjoy SFTW. See you later. "
"955104",4,1824971088,"Sun May 17 03:45:49 PDT 2009","NO_QUERY","MsChristineDior","oh yeah is it me or has anyone experienced a faulty battery on their new cellphone? I loveeee my blackberry but omfg new battery needed "
"969312",4,1827937861,"Sun May 17 11:45:26 PDT 2009","NO_QUERY","JoMangee","@zedomax a USB Host port on a cell? Useful I suppose, tho battery life is going to suffer. Hook up a 1 TB HDD?  | Lots have usb out ports."
"969336",4,1827938784,"Sun May 17 11:45:33 PDT 2009","NO_QUERY","Liam_J","Stuck Win 7 RC1 on my netbook, running nicely.  Battery life should be up a little too (Vista power mgmt was better than XPs so 7 is too?)"
"970814",4,1828073519,"Sun May 17 12:02:03 PDT 2009","NO_QUERY","grtshoppe","working on homework, enjoying the nice sunday sunshine, and hoping the laptop battery holds out for 2 hours   Woot"
"971370",4,1831960443,"Sun May 17 19:51:51 PDT 2009","NO_QUERY","GrfxGuru","@dustinbrewer I would dearly love @wacom to make tablets wireless, yes I know we need the cord for power...AA battery anyone? "
"979082",4,1833895756,"Mon May 18 00:51:04 PDT 2009","NO_QUERY","krist0ph3r","@jayesh haha...dude it's not about the battery life, but my productivity! wanna stay away from unproductive diversions...I have an xperia "
"980822",4,1834055432,"Mon May 18 01:27:30 PDT 2009","NO_QUERY","James_McG","YAY! it worked. The car battery charged and switches the thing on. Good start to the week "
"982068",4,1834168574,"Mon May 18 01:53:37 PDT 2009","NO_QUERY","eehcnas","Train again, no electricity again, battery full this time "
"989156",4,1834842514,"Mon May 18 04:22:44 PDT 2009","NO_QUERY","jessicastrust","@mizzlizwhizz Glad *your* battery is ok "
"989868",4,1834927899,"Mon May 18 04:38:28 PDT 2009","NO_QUERY","mikefoong","@nesarajah the pic I posted is TwitterFon Pro  still a battery killer "
"1000570",4,1880006855,"Thu May 21 23:48:34 PDT 2009","NO_QUERY","JohnnyEugenio2","Omgosh I put my phone back on the hook so the battery didn't die!!!  !! ;]"
"1005170",4,1880485375,"Fri May 22 01:24:43 PDT 2009","NO_QUERY","prani","can't wait to get my hands on an ARM cortex-A9 netbook. 8-12 hours battery life.. sweet. "
"1012598",4,1881221140,"Fri May 22 04:00:09 PDT 2009","NO_QUERY","_done","@JD_Faery battery pushing will be a global phenomenon by 2012 trust me "
"1017126",4,1881809833,"Fri May 22 05:36:37 PDT 2009","NO_QUERY","CAPTAIN_JAC","20% battery left on iphone so its nighty night for me im afraid  going to watch good old twilight i reckon lol  work tomorrow!!! ))"
"1019309",4,1882163754,"Fri May 22 06:21:23 PDT 2009","NO_QUERY","gtvone","@bandsonstage never enough @maxamphoto thanks mate! @xxloverxx haha!... And the 5D has a battery grip, too "
"1020062",4,1882303271,"Fri May 22 06:37:30 PDT 2009","NO_QUERY","pitzimitzi","low battery...m-as baga la somn "
"1023187",4,1882953634,"Fri May 22 07:46:00 PDT 2009","NO_QUERY","RishiTalreja","&quot;Everyone has a photographic memory. Some don't have film.&quot; - This is me! LOL  (via @Joey_Smith) | I don't have a battery!!"
"1023516",4,1883016152,"Fri May 22 07:52:12 PDT 2009","NO_QUERY","ionizd","My iPhones battery has been at 100 for the three hours with use. It's finally trained! "
"1024350",4,1883222362,"Fri May 22 08:12:18 PDT 2009","NO_QUERY","likelylikely","@AngerBattery so did ya email? did ya, did ya? i want details please! not very often i hear the term top notch butterscotch! "
"1025199",4,1883432077,"Fri May 22 08:32:31 PDT 2009","NO_QUERY","pauljbaker","@lollapalooza I'd rather have a bunch of electrical outlets. No way my battery can last the full day and I already have a 3G card. "
"1030167",4,1932885587,"Tue May 26 22:27:11 PDT 2009","NO_QUERY","flyingvilde","Oral exam in science today! In TWO hours! soo nervous ... but now I'm hyper on battery  oh yeah"
"1030721",4,1932967715,"Tue May 26 22:39:22 PDT 2009","NO_QUERY","LilithHasADream","@876 &quot;testing, testing&quot;...*Exploding ball of gas*...*micro solo beep*... Agent: &quot;huh, looks like it might need a new battery&quot;  heehee"
"1038764",4,1956717914,"Thu May 28 22:30:57 PDT 2009","NO_QUERY","aprilabreann","xoxo to all my angels 4 your celestial signals  I have a new battery in the car now...can get errands done 2morrow..~*~time 4 bed zzzzzz"
"1038984",4,1956755654,"Thu May 28 22:36:33 PDT 2009","NO_QUERY","katy_allison","Le sigh. Low battery on my laptop, not gonna plug it in cause that means I'll have to wrap up the cord again. SO not worth it. Peace guys "
"1041334",4,1957064931,"Thu May 28 23:25:11 PDT 2009","NO_QUERY","yarrowd","@stephd23 do you have to charge the battery overnight ? If so I might have to find a place to do it so sheree will not find it "
"3079",0,1468512858,"Tue Apr 07 02:07:39 PDT 2009","NO_QUERY","omgwtfannie","@moony394 *huggggs* i'm glad you're here to help me through this  he was my favourite character. the white house sucks for stealing him "
"3421",0,1468592042,"Tue Apr 07 02:36:14 PDT 2009","NO_QUERY","nunoncastors","@theletterj Couldn't agree more. People keep stealing my elastic band ball "
"9390",0,1548724345,"Fri Apr 17 21:46:45 PDT 2009","NO_QUERY","bryanfake","old people talking about dopers who steal anything thats not bolted down...i never want to be old "
"10330",0,1550873818,"Sat Apr 18 07:30:35 PDT 2009","NO_QUERY","gi_gi_bee","@gunkanator ugh, you!! not a horse in sight here. well, not one that's mine at least. and neighbors frown on stealth riding.. "
"11250",0,1551268395,"Sat Apr 18 08:36:01 PDT 2009","NO_QUERY","LovelyEnj","I think the East Coast is stealin all the good weather "
"15968",0,1555726359,"Sat Apr 18 20:31:14 PDT 2009","NO_QUERY","mraycyrus","Going to Germany. Miss my family.   Views great. No I did not steal that from my movie. It really is."
"16879",0,1556084884,"Sat Apr 18 21:35:46 PDT 2009","NO_QUERY","ideamonk","Redundant pieces of code lying here and there, stealing beauty and elegance from the projects's source, "
"16895",0,1556088250,"Sat Apr 18 21:36:26 PDT 2009","NO_QUERY","bobomega","@angelinhell19 stop trying to steal babies.  i have to get up at 6 "
"19865",0,1556950286,"Sun Apr 19 01:10:47 PDT 2009","NO_QUERY","iamloz_JsPR","@stealthsbodygrd Sunday today blaahhh .. work tomoro so quiet night "
"23178",0,1557662043,"Sun Apr 19 05:23:07 PDT 2009","NO_QUERY","mechasquid","Old man time is catching me up &amp; slowly stealing my lovely locks  Considering shaving hair down a bit so I don't end up with a comb over.."
"25019",0,1558191740,"Sun Apr 19 07:34:54 PDT 2009","NO_QUERY","ms_treesap","Oh I see I've been forgetfully stealing my housemates food. Stupid depression + bad memory "
"28356",0,1559635954,"Sun Apr 19 11:39:33 PDT 2009","NO_QUERY","_roody_","@amreyna dood that is shooking i hate having dreams! of ppl stealing my stuff! it sucks more when it really happens  ah i hate stealers!"
"37263",0,1572906444,"Mon Apr 20 22:59:04 PDT 2009","NO_QUERY","TeearnSTACK","@RoseStack i dunno  haha DONT STEAL IT OKAAY "
